youtube_id,title,publishedAt,channel_name
QYEPildU_qY,"CT-SEDS IEP Preview Series - Session 8: Service Delivery Grid, Indirect Service, Transport  (5/2/22)",2022-05-06T13:44:28Z,CT State Department of Education
ifG_Yfa9fmM,Teacher Appreciation Week 2022 Message,2022-05-06T13:44:03Z,CT State Department of Education
hwp0jvg08gQ,"State Board of Education Meeting,  5/4/22",2022-05-04T18:36:55Z,CT State Department of Education
Bh5Fz62WKB0,Reading Leadership Implementation Council - 4/26/22,2022-04-27T06:42:35Z,CT State Department of Education
qFLnmX9IZHs,CT-SEDS IEP Preview Series - Session 7: Secondary Transition (4/25/22),2022-04-26T13:56:29Z,CT State Department of Education
Y1XQgS-dN8A,"CSDE, CREC, and RESC Alliance CT Home Visit Hub - LEAP Home Visits",2022-04-22T18:56:38Z,CT State Department of Education
olRIenND2ow,Leveraging Student Voice to Spark Change,2022-04-20T16:31:23Z,CT State Department of Education
PiHJNghZCd0,Connecticut Remote Learning Commission - 4/18/22,2022-04-19T06:37:55Z,CT State Department of Education
E61l5jAbxtg,CT-SEDS IEP Preview Series - Session 6: Present Levels of Performance Goals & Objectives (4/11/22),2022-04-12T17:42:06Z,CT State Department of Education
D9B15lCweU4,English Language Proficiency Growth Model,2022-04-12T17:41:10Z,CT State Department of Education
qECwClGWAao,Voice4Change Winners Announcement,2022-04-08T14:39:54Z,CT State Department of Education
TVw2fFq4tiE,Local School Wellness Policy Triennial Assessment: Entering Your WellSAT-I Scores Online,2022-04-06T19:18:21Z,CT State Department of Education
UL8RZNo_rnY,CT-SEDS IEP Preview Series - Session 5: Diagnostic Placement & IEP Special Considerations (4/4/22),2022-04-05T15:47:27Z,CT State Department of Education
XRS97fQh29o,Office Hours for 2022 Summative Testing  - 3/31/22,2022-04-04T18:37:05Z,CT State Department of Education
BjWjaYec16s,CT-SEDS IEP Preview Series - Session 4: Referral and Eligibility Determination (3/28/22),2022-03-29T13:35:37Z,CT State Department of Education
hqoTZHB1wl8,March 2022 Attendance & Engagement Community of Practice,2022-03-28T19:01:36Z,CT State Department of Education
ALkZgKwN7Pc,Reading Leadership Implementation Council - 3/24/22,2022-03-25T06:43:15Z,CT State Department of Education
3P-Xd85O3Bk,Remote Learning Commission Meeting - 3/21/22,2022-03-22T17:41:12Z,CT State Department of Education
JvXEjviYBv0,"March 17, 2022 Student Assessment Office Hours",2022-03-22T17:38:08Z,CT State Department of Education
jGKxl1wgiHg,CT-SEDS IEP Preview Series - Session 3: Prior Written Notice (3/21/22),2022-03-22T13:50:44Z,CT State Department of Education
XdQjYz_49Jo,CT-SEDS IEP Preview Series - Session 2: PPT Record of Meeting and Meeting Summary (3/14/22),2022-03-22T13:44:35Z,CT State Department of Education
UxHu0l7QTRU,Interagency Council for Ending the Achievement Gap - 3/11/22,2022-03-12T08:13:44Z,CT State Department of Education
7bngoW67nw8,CT-SEDS IEP Preview Series - Session 1: Notice of PPT Meeting (3/7/22),2022-03-11T14:41:51Z,CT State Department of Education
B0yOJNC7kUk,CT SAT - Getting Ready for Testing,2022-03-09T20:59:07Z,CT State Department of Education
ywNjg9KWZ-I,"State Board of Education Meeting,  3/2/22",2022-03-03T06:40:00Z,CT State Department of Education
I0arzMFHHIQ,Understanding and Interpreting Monthly Attendance Data for 2021-22,2022-03-02T13:36:08Z,CT State Department of Education
